Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Urusan mantan mah ga bakal abis2 diomongin.. anehnya mantan-mantan gw adalah pas mau nikah pasti pada nlp gw kayak org minta doa restu.. Malah ada yg seminggu mau nikah ngajakin kemping... Geblek...',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER Udh nanti kalau dia on gua omelin yell tenang ae udh,org gila gitu yell jadiin org barang taruhan kan org bego dongo sinting sarap bajingan'",1,1,1,0,0,0,1,0,0,1,0,0
Apakah dulu kalian tidak mendapat pelajaran agama?,0,0,0,0,0,0,0,0,0,0,0,0
Siapa yg pengen di sodok memeknya? Chat yuk di WA: 089638309670 BBM:ANDIBLZ #sange #horny #jomblo #tante #janda #cewek #chatsex #kontol #sex',0,1,0,0,0,0,0,0,0,0,0,0
Modar dikasih cuping mulu sama Deandra.',0,1,0,0,0,0,0,0,0,0,0,0
nampaknya sudah satu paket penyokong cina babi pasti juga sokong LGBT,1,1,0,1,0,1,0,1,0,0,1,0
USER USER ridwal kamil memang hebat dan top nggak kaya ahok tukang penista agama dan koruptor,1,1,1,0,1,0,0,0,0,1,0,0
"Saat ada tagar #2019GantiPresiden semua lantang menentang tapi ketika sang presiden dikatakan kacung terdiam semua....ada apa?justru yg membela presiden mereka yg meneriakkan #2019GantiPresiden ..apa yg kmrin2 berteriak itu membenarkan ucapan anak itu,?",1,0,1,0,0,0,0,0,1,1,0,0
USER Lulus uec lagi ramai la cina x reti cakap melayu',0,0,0,0,0,0,0,0,0,0,0,0
"Anda itu dongo sama spemkiirannya dgn si gerung; Kitab suci itu di pakai smua agama.; Bukan cma Islam,; Bahkan agama2 lain akan merasa ternista",1,1,1,0,1,0,0,0,0,1,0,0
"RT USER: Sadarlah wahai anak Bangsa, Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB USER Sebagai Aktor Utama",1,1,0,1,0,0,0,0,1,0,1,0
"USER Chinese pasrahan, becek, suka teriak, doyan ngewe, sering jg dpt yg squirt...'",1,1,0,1,0,0,0,1,0,0,1,0
USER USER bukannya dia USER juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',1,1,1,0,0,0,0,0,1,1,0,0
"Kapan ya ada demo lagi dengan membawa teriakan ""Lengserkan Jokowi sekarang juga"" di depan istana... blokir jokowi",1,0,1,0,0,0,0,0,1,0,0,1
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Hahaha Ko FPI islam,0,0,0,0,0,0,0,0,0,0,0,0
"USER Ya begini ni kwalitas Kadernya ,Buta sejarah goblok tolol ,tapi selalu menyalahkan Pemerintah ,Terus Kalian sdh nyumbang apa trhdp Bangsa ??? \nMikir !!!!\njangan jd sapi diladang cm numpang makan doang.'",1,1,0,1,0,0,0,0,1,0,1,0
USER deskriminasi menjatuhkan aku\xe2\x80\xa6. reputasi kini menjadi bisu\xe2\x80\xa6. dan aaaa aaaakuuu\xe2\x80\xa6 ku layuu\xe2\x80\xa6. ooo ooo oooo',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Adek ku ga berjilbab, pas awal masuk sma negeri. Eh pas mau ambil wudhu ada yg nyeletuk ""kirain kristen"".'",0,0,0,0,0,0,0,0,0,0,0,0
USER EH ANJING G USAH BANYAK BACOD LUH. GUE TANTANG DUEL LUH BANGSAD',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER Karena sebutan rumah Presiden adalah istana, maka bnyak calon *raja2* ingin berkuasa dgn berbagai cara dgn cara mengorbankan rakyat dan negara yg diobok2 aturan hidup bernegara. Harus diganti sebutan Istana menjadi Rumah Rakyat..",0,0,0,0,0,0,0,0,0,0,0,0
USER Mau tetep dukung Prabowo juga ragu karena elektabilitasnya sudah anjlok. Lagipula Prabowo sudah dua kali maju dan gagal terus. Rakyat sudah bosan. Dia bukan calon yang fresh dan tidak punya peluang menang yang tinggi.,0,0,0,0,0,0,0,0,0,0,0,0
Dituduh Syiah Komunis Yahudi dan antek Cina. Tolong konsisten ya netizen. Saya sebenarnya misionaris.,1,0,0,1,0,0,0,0,1,0,1,0
USER Berarti fix ...elu dungu chic.',1,1,1,0,0,0,0,0,1,1,0,0
Jgn salah target bkn ahok... agenda utama lengserkan Jokowi ..,1,0,1,0,0,0,0,0,1,0,0,1
segenap warga kel pocanan tolak berita hoax dan sukseskan pilkada damai di wilayah kota kediri:,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER 1000 macam cebong yg sudah saya ladenin seperti anda,saya jawab jg percuma krn anda sndr nyinyir (istilah cebong) hahaha ,Kan saya sdh bilang tanya saja ama pak USER bagaimana kejadian sbnrny",1,1,1,0,0,0,0,0,1,1,0,0
USER USER SubhanAllah sekolah di sekolah kristen namun iman dan kepercayaan terhadap Alloh dan Agama islam semakin besar.',0,0,0,0,0,0,0,0,0,0,0,0
Indonesia resmi menggunakan jaringan 5G tahun 2019; ;,0,0,0,0,0,0,0,0,0,0,0,0
Cinta itu buta dan cinta dapat membukakan mata.',0,0,0,0,0,0,0,0,0,0,0,0
"A orang yang suka ke konser-konser, sedikit boros.",0,0,0,0,0,0,0,0,0,0,0,0
"Bencong macem Ivan lo percaya...hadeuhh kaka ny jd pelakor aja bangga ... yaiyalah dia blg idup gosah jujur2 amat, dese hobi boboin lekong mulu saban ke bali'",1,1,1,0,0,0,0,1,0,1,0,0
"USER USER Stu lgi nich muncul anjing na yahudi israel d indonesia!!\n\nGilaaa... gila... cma d rezim ini, anjing2 na israel berani muncul terang2an d indonesia!!!'",1,1,1,0,1,0,0,0,0,1,0,0
USER Ga sipit udah gede itu kak.',0,0,0,0,0,0,0,0,0,0,0,0
RT USER SBY 10 tahun ngapain aja tuh ? gelo,1,1,1,0,0,0,0,0,1,1,0,0
USER USER Marah Umat lo....\nEmang gue fikirin....\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\xf0\x9f\x98\x80\nMati ajah sonoh...minum kencing onta',1,1,1,0,0,0,0,0,1,1,0,0
"#informasiunik #ntb &gt; Enam bahasa resmi PBB adalah: Inggris, Perancis, Arab, Cina, Rusia dan Spanyol.'",0,0,0,0,0,0,0,0,0,0,0,0
apakah Allah- bisa ditempatkan pd bagian depan sebuah nama seperti tradisi yahudi:\n\nEliyakim\nElhanan\nElkana\n\nato\n\nYehoshua\nYehonatan\nYehoyada',0,0,0,0,0,0,0,0,0,0,0,0
6. Iya setan aja naksir \xf0\x9f\x98\x83',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER Emang perlu pak kyai staquf nyebut suku ras biar mudah dipahami nalar ente yg bahlul, ane tanya ente soal arab yg mana yg ente sembah aja gk bisa jawab, ane sodorin arab bani saud yg pro israel eh ente pura2",1,1,1,0,0,0,0,0,1,1,0,0
USER USER USER USER Setuju. Memang PKS bukan PKI. Cara2 PKI ini persis seperti cara2 pks menggaet golongan akar rumput dengan isu2 agama. Maka dari itu PKS disebut sbg partai komunis syariah.',1,0,0,1,1,1,0,0,0,0,1,0
"USER USER USER Lain kali ga usah undang si Adian jd narsum lah ... kampungan,'",1,1,1,0,0,0,0,0,1,1,0,0
RT USER Tim Anies-Sandi ya? Perlahan bau harum terxium dari orang-orang yg berkerja di tim itu dan 1 per 1 sudah mulai tercydux bener semua,1,0,0,1,0,0,0,0,1,0,1,0
Otaknya kalau dijual pasti mahal harganya krn gk pernah dipakai alias masih mulus,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER HALO HANI BANI SWITI!\n\nKarena Keela akunnya sedanq sakit kita syoppinknya berduaan ia&gt;&lt;\n\nKeela nunty cekeu cekeu sini ia?!\n\nMonggo, perkamennya suda siap Hani?!'",0,0,0,0,0,0,0,0,0,0,0,0
"Dari 26, 48, 65, dan 98; Komunis baru berhasil berkuasa penuh di rezim USER ini.",1,0,1,0,0,0,0,0,1,1,0,0
Pemerintah berencana membuat payung hukum baru untuk memudahkan proyek di luar Proyek Strategis Nasional dalam proses membebaskan lahan.,0,0,0,0,0,0,0,0,0,0,0,0
USER bgst bintaro komunis gak berubah',1,1,0,1,0,1,0,0,0,0,1,0
jawaban menurut rohani : di kitab suci agama kristen alkitab Yohanes 1 : 1 -2 . pada mulanya adalah SAINS dan SAINS itu adalah Tuhan Allah',0,0,0,0,0,0,0,0,0,0,0,0
"Usir saja Dubes Myanmar,,, Kumpulkan orang budha se indonesia di satu lapangan terbuka,,, adakan orasi,,, beri... URL",1,0,0,1,1,1,0,0,0,0,0,1
USER USER Dan kami di Jawa sama sekali tidak berkeberatan bahwa Jokowi adalah antek orang Papua \xf0\x9f\x91\x8d\xf0\x9f\x99\x82\xf0\x9f\x91\x8d',0,0,0,0,0,0,0,0,0,0,0,0
"REKAM JEJAK USER, Pendidikan Formal 1. Fakultas Ekonomi, Universitas Gajah Mada #SiapaAniesSandi",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: nampak macam tak sayang tapi jauh dalam sudut hati aku sayang gila kot weh jangan la fikir bukanbukan ;)',0,0,0,0,0,0,0,0,0,0,0,0
Indonesia Blom Merdeka Indonesia Masih Dijajah Oleh Orang Cina !!! TakbirAllauakbar URL,1,0,0,1,0,1,0,0,0,0,1,0
"USER USER USER Oooohhh,ok sebut pasal Pusat Keamanan elok jugak boleh malaysia menasihat/beri tekanan dekat Arab saudi daripada bom Yaman,aku kalau boleh nak buat BDS arab saudi dekat malaysia sesetengah orang kita bangga makan Mcd produ",0,0,0,0,0,0,0,0,0,0,0,0
Banyak yg membela PKI bermunculan dan kebanyakan para Pembela rezim dan pembela ahox . Komunis cina sangat berperan .waspada DaruratPKI,1,0,0,1,0,1,0,0,0,0,1,0
yg Mudik bisa puluhan - ratusan juta...; Jokowi kalo main2 soal libur lebaran..; baru ada dia membuat kebijakan; ganti presiden 2019..; harus nya 11 - 22 ( 23 &amp; 24 sabtuminggu kan libur ); arus balik lebih aman..; arus balik beban psikis nya tinggi..;,1,0,1,0,0,0,0,0,1,1,0,0
TNI menyerukan nonton 30S karena pemerintah sekarang pro komunis pki,1,0,0,1,0,0,0,0,1,0,1,0
USER USER Telat lu kunyuk',1,1,1,0,0,0,0,0,1,1,0,0
"Gubernur Ahmad Heryawan Klaim MTQ Kali Ini Paling Bagus dan Terbaik, Pasalnyaâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"Kalo ingat kata"" ini lucu hhhaa --&gt; yang budek kurasa org yg pnya hape itu hhhhaaaaa hapenya bolak balik bunyi ga diangkat. Oalah oalah!'",0,0,0,0,0,0,0,0,0,0,0,0
OpRohingya Terorist Botak Teroris Budha URL,1,1,0,1,1,0,1,0,0,0,1,0
"Salah satu obyek vital yg pengamanannya lemah itu gedung DPR. Smg dgn disahkannya UU Antiterorisme yg baru, DPR tak jadi sasaran bom bunuh diri. Amin. *Tapi doa saya biasanya tak terkabul \xf0\x9f\x98\x89*'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Termasuk yg harus dinusantarakan perkebunan sawit. Pengelolaan lahan oleh asing. Freefort. Newmont, indosat, dan saham saham yg pemiliknya 50% asing'",0,0,0,0,0,0,0,0,0,0,0,0
USER Kalau di Inggris dokter2nya demo justru karena ingin menyelamatkan NHS. Mereka minta kedatangan dokter2 baru asing - India - tidak dipersulit',0,0,0,0,0,0,0,0,0,0,0,0
USER Bu guru enakan jadi jablay atau guru esde sih.\nKayaknya menikmati jadi pecun ini guru.',1,1,1,0,0,0,0,1,0,1,0,0
"Ancaman demi ancaman ku dapat dari pacarku saat dia menelfon. Ya... aku memang sendiri di kota yg asing ini, wajar jika aku takut dengan ancamannya. Ku fikir-fikir kembali dan akhirnya aku memutuskan untuk kembali dengan pacarku dan melepaskan teman kant",0,0,0,0,0,0,0,0,0,0,0,0
Saya SS fitnah anda !,0,0,0,0,0,0,0,0,0,0,0,0
USER Iya sih kek komunis banget wkwkwk',1,0,1,0,0,1,0,0,0,1,0,0
USER USER Lagi ga bisa mtan nih.. ah cacad',0,1,0,0,0,0,0,0,0,0,0,0
"USER Memang selama jokowi jadi presiden banyak kejadian aneh2, mungkin revolusi mental tidak berjalan dan bla bla, pokoknya salah jokowi deh semuanya..-",1,0,1,0,0,0,0,0,1,1,0,0
USER USER USER USER USER kenyataan bos. Kita mah nga suka bikin hoax seperti bani nya nabi ngAhok \xf0\x9f\x98\x8a',1,0,0,1,0,0,0,0,1,0,1,0
USER USER Cebong tidak akan pernah senang lihat kejayaan pk anis mereka akan ttp sirik. Yg parahnya klu junjungan dipuji habis habisan meskipun melakukan hal buruk.',1,1,0,1,0,0,0,0,1,0,1,0
USER Hahaha. Kenapa bisa tidak asing? Kamu sudah pernah melihatku sebelumnya hm?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER Panjang amat artikelnya ? isinya apa?an? #2019GantiPresiden,1,0,1,0,0,0,0,0,1,1,0,0
"USER Tenang ntar lagi dukhan, muslim sehat2 saja hanya kena flu sedikit, kafir &amp; munafik keluar nanah dari telinga &amp; tubuhnya bengkak 40 hari kemudian modar !!!'",1,1,0,1,1,0,0,0,0,0,1,0
Aung San Suu Kyi adalah Teroris Budha USER URL,1,0,1,0,1,0,0,0,0,1,0,0
USER USER USER Gunanya cebong cuma bisa mangap\xc2\xb2 di kolam butek....\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Huehue si mahfud md udah ngikutin Geng si wowok dan oposisi tolol',1,1,0,1,0,0,0,0,1,0,1,0
U-Kwon beragama kristen',0,0,0,0,0,0,0,0,0,0,0,0
Siap siap pura pura budek kalo ada yang nanya',0,0,0,0,0,0,0,0,0,0,0,0
Islam Nusantara 1 wacana soal Islam Arab dengan PKI yg juga numpang di PDIP. 2015 ini setelah Jokowi menang di pilpres 2014. Sadar ga sih lu dimanfaatkan USER sadar.',1,0,0,1,1,1,0,0,0,0,1,0
Agama selain Islam hidup enak disini cina hidup bergelimang harta. URL,1,0,0,1,1,1,0,0,0,0,1,0
USER Enakan ayam geprek selatan kampus\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
BUBARKAN_DPR BUBARKAN_DPR BUBARKAN_DPR BUBARKAN_DPR BUBARKAN_DPR BUBARKAN_DPR BUBARKAN_DPR BUBARKAN_DPR,1,0,0,1,0,0,0,0,1,0,0,1
"Jangan suka main dengan data ekonomi, tidak ada peristiw ekonomi MAKRO yang ujug2 tanpa ddahului kebijakan sebelumnya",0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER USER jaman sby korupsi besar-besaran .. proyek mangkrak .. penak mbahmu kuwi,1,0,1,0,0,0,0,0,1,1,0,0
GEBLEK NGAPA NGETAG ELU YA WKWKWK',1,1,1,0,0,0,0,0,1,1,0,0
USER USER Dasar..kunyuk nih nyariduit..modal nipu..bangsat Abu..',1,1,1,0,0,0,0,0,1,1,0,0
"Kampret itu disaat lo bener2 udh bisa jauh dr dia, udh 80% moveon, udh bisa lupain semua tentang dia eh...... Tiba2 dia nge chat/sms LAGI.'",0,1,0,0,0,0,0,0,0,0,0,0
"URUT TRADISIONAL LELAKI INDONESIA MUSAFIR DI MALAYSIA\n\nMINYAK FULLBODY AROMATICS 2in1\nBUAH PALA+SUNFLOWER\n\nMINYAK ZAKAR 5in1\nLINTAH HITAM PAPUA, DAUN BUNGKUS, TANGKUR BUAYA, BULUS, ZAITUN\n\nHERBA HIV/SEMUA PENYAKIT\nJAMU KUAT PRIA&amp;MANJAKANI WA",0,0,0,0,0,0,0,0,0,0,0,0
"USER Sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana\xf0\x9f\x98\x85'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER Masio aku ISLAM NUSANTARA koen kate lapo ...jancik matane picek kok sugik iki',1,1,1,0,0,0,1,0,0,1,0,0
USER USER USER Lom dikurangi biaya rs krn kena racunnya.\nDah lah tadz... cuma gerombolan berudu dungu yg tertarik usaha ginian.',1,1,0,1,0,0,0,0,1,0,1,0
"USER USER RRC spt yg kita semua tahu menganut hukum kewarganegaraan dgn Azas ius sanguinis.\n\nShg semua org keturunan Tionghoa/ China dianggap WN RRC.\n\n1998 dari perspektif RRC itu dpt diKLAIM seakan2 menyakiti, memperkosa, membunuh WN RRC",0,0,0,0,0,0,0,0,0,0,0,0
USER \xe2\x80\x9cMas cocok kalo bawa pisang. Kaya monyet.\xe2\x80\x9d ujarnya lalu menjulurkan lidah.',0,1,0,0,0,0,0,0,0,0,0,0
USER USER Karena bayk terdoktrin tagar ide PKS \nWalau pendidikan tinggi malah jadi sontoloyo\nKetololan mengalahkan kewarasan\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4\xf0\x9f\x98\xa4',1,1,0,1,0,0,0,0,1,0,1,0
"USER Waktu masih mahasiswa, anda teriak2 anti Soeharto dgn ORBAnya. Sekarang anda jadi pendukung dan penjilat pantat sisa2 antek Soeharto!!!!'",1,1,1,0,0,0,0,0,1,1,0,0
ya gimana ya udah beda aja \nyg biasanya slalu adaa cerita konyol skrg asing \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
USER USER kalo USER gak laporin USER sekalian brarti fix klo satu gerbong... ð???ð???,0,0,0,0,0,0,0,0,0,0,0,0
"Mungkin aku termasuk golongan yg nekat, iya nekat. Beli barang yg udah cacat dg resiko yg banyaknya tak terkira.'",0,0,0,0,0,0,0,0,0,0,0,0
"Percayalah bahawa setiap manusia di dunia ini diuji oleh Allah SWT. \n\n\xe2\x80\xa2 Yang kaya, diuji dgn sifat tamak.\n\xe2\x80\xa2 Yang miskin, diuji dgn kesusahan.\n\nPercayalah juga bahawa golongan LGBT diuji dengan lebih hebat kerana Allah menguji n",0,0,0,0,0,0,0,0,0,0,0,0
Sudirman Said Kritik Pemerintah Telantarkan Kawasan Industri; ; #SaweranDirmanIda ; #SaweranDirmanIda; #SaweranJateng; ; USER; USER,0,0,0,0,0,0,0,0,0,0,0,0
".BMâ??: Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4) #SebaBaduy2018",0,0,0,0,0,0,0,0,0,0,0,0
6. Bagaimana caramu mengantisipasi diri dari stress dan tekanan? USER #KUchat,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Pengen nanya, emgnya kata tuli, bisu dan cacat itu kata kasar ya? Bang onyol knp jd begini? :('",0,0,0,0,0,0,0,0,0,0,0,0
"ini sukmawati bilang suara adzan gak merdu, kupingnya congean apa budek? \xf0\x9f\xa4\x94'",1,1,1,0,1,0,1,0,0,1,0,0
"#PrabowoAnisMatta cocok !!!!; ; ""Sebesar apapun masalah yg kita hadapi, benteng Kebahagian kita tak boleh tersentuh""; ~ USER ; ; USER USER USER USER USER USER USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0
"Kayaknya kokinya bapak perlu belajar masak lagi ð??? cc bu USER saya warga pesisir, ikan bisa di bakar, asap, goreng, pepes, ditandem aneka sambal, krupuk, baso, pempek, dll ð??? Masakan khas ikan tiap daerah di Nusantara banyak ð??? trust me its delici",0,0,0,0,0,0,0,0,0,0,0,0
Satpol PP dan Satlinmas harus meningkatkan kesiapsiagaan keterlibatannya memberikan dukungan kelancaran pelaksanaan Pilkada 2018;,0,0,0,0,0,0,0,0,0,0,0,0
"USER ayahku tsundere, dingin, jarang omongan canggung gt sama orang asing, tapi kadang receh, dan ga pelit wkwk aku minta apa aja langsung dibeliin saat itu juga beda sama mama yg harus nabung dulu lah.\n\n[baru sampai di madrid jam 2 siang, ja",0,0,0,0,0,0,0,0,0,0,0,0
USER Jadi pilih. Mau bunga bangkai apa karangan bunga hahaha',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Rejim atau pemerintahan yang berasal dari Pemilu LUBER JURDIL. \nJangankan aktivis semua warga negara wajib mendukung pemerintah negaranya',0,0,0,0,0,0,0,0,0,0,0,0
USER HWFWWIH1WIHWOWHWI muito bom',0,0,0,0,0,0,0,0,0,0,0,0
Kuliah merubah smua cara pikirqu guys aku mau beli anting aja ky \xe2\x80\x9cnajis mahal bet mending bikin sendiri\xe2\x80\x9d pada intinya gw gamau rugi WKWK ya Allah :(',0,1,0,0,0,0,0,0,0,0,0,0
USER Hebatlah di rejim ini org sdh pada kaya smua',0,0,0,0,0,0,0,0,0,0,0,0
Jilatin memek aku donk mau ?',0,1,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Bukan cuma bangsa, bajingan anjing. Babi goblog. Itu jauh lebih tepat'",1,1,0,1,0,0,0,0,1,0,1,0
USER USER Naila kita jarang interaksi eh kamunya dah uv :( si mata sipit bukan sih ? Wkwk',0,0,0,0,0,0,0,0,0,0,0,0
"2,ataukah kamu (hai orang-orang Yahudi dan Nasrani) mengatakan bahwa Ibrahim, Isma'il, Ishaq, Ya'qub dan""",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER key-point : cebong dungu, IQ sekolam, ngeyel ujung2nya balik ke kolam, pokoknya ganti,..trus apa lagi ya?? \xf0\x9f\x98\x82'",1,1,0,1,0,0,0,0,1,0,1,0
"Mereka Siang MALAM Maki2 Ulama Kita, Nongkrongi Medsos Ulama2\nBela PENISTA Agama yg SOMBONGNYA Minta AMPUN.",1,1,0,1,1,0,0,0,0,0,1,0
punya otak? taruh dimana? pasti taruh di congor lo kan?',1,1,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER USER USER cie butuh dunia internasional juga ya\xef\xbc\x9f, kmrn siapa ya yg teriak ANTEK ASENG ASING ASONG\xe3\x80\x81 KOPAR KAPIR ya....\xef\xbc\x9f\xef\xbc\x9f\xef\xbc",1,1,1,0,0,0,0,0,1,1,0,0
Alasan nolak perpu: 1. Menunjukkan watak otoriter pemerintahan Jokowi 2. Memberangus kebebasan berekspresi 3. Bertentagan dgn nilai-nilai demokrasi,1,0,1,0,0,0,0,0,1,1,0,0
"USER Koruptor dan teroris pelanggar HAM berat....koruptor membunuh rakyat dgn pelan...membikin rakyat miskin...bodoh dan kehilangan haknya dgn struktur dan sistematis...rakyat msh bnyk yg kekurangan gizi dan kelaparan, DPR malah sibuk korupsi...",0,0,0,0,0,0,0,0,0,0,0,0
USER Bener juga. Orang2 yang biasa njeplak asal buka mulut di depan publik itu kemungkinan besar sakaw bin sarap gegara narkoba.',0,1,0,0,0,0,0,0,0,0,0,0
"Arema FC menyadari beratnya tekanan bermain di kandang Persebaya Surabaya. Oleh karena itu, Singo Edan benar-benar mempersiapkan mental para pemainnya.'",0,0,0,0,0,0,0,0,0,0,0,0
USER Luhut si muka bajingan skrng perusahaany bnyk duit dr mn dia',1,1,1,0,0,0,1,0,0,1,0,0
RT USER: pengen qmu kontolin sambil ngentot ma suami.... URL,0,1,0,0,0,0,0,0,0,0,0,0
KULTURAL: PENELITIAN BUDAYA DENGAN PERANGKAT METODOLOGIS; HISTORIS: FAKTA &amp; KESIMPULAN MASA LALU; ETNOLOGI: PENELITIAN PERILAKU MANUSIA; PENELITIAN PRAKTIS: KASUS MIKRO &gt; BERSIFAT BEHAVIORALISTIK,0,0,0,0,0,0,0,0,0,0,0,0
"DALAM rapat terbatas tentang perkembangan persiapan Asian Games XVIII di Istana Kepresidenan Bogor, Rabu 18 April 2018, Presiden Joko Widodo mengingatkan pentingnya...",0,0,0,0,0,0,0,0,0,0,0,0
Faktanya Cina2 parasit tuh ngotot belain si penista Agama USER USER USER USER USER,1,1,0,1,1,1,0,0,0,0,1,0
Ini Daftar Lengkap 14 Proyek yang Dicoret Jokowi dari PSN; ;,0,0,0,0,0,0,0,0,0,0,0,0
Bang USER mantap kali lagu ini... sor kali aku ....,0,0,0,0,0,0,0,0,0,0,0,0
COPOT Darmin Nasution Menko Perekonomian BODOH yang turunkan daya beli sejak menjabat USER USER,1,1,1,0,0,0,0,0,1,1,0,0
"Mngkin sya bkan org baik,dan sya tidak perlu di anggap baik.paling tdk sya tdk munafik dgn berpura""baik.karena yg terpenting sya bisa berbuat baik'",0,0,0,0,0,0,0,0,0,0,0,0
#IndonesiaKuasaiFreeport\nSebagai penghuni freeport ikut bangga si.. yaa semoga tenaga kerja asing ny jg dibatasi lg.. lebih banyak tenaga kerja indonesia yg butuh..',0,0,0,0,0,0,0,0,0,0,0,0
"Kangmas mbakyu...\nsuka naik onta apa kapal\nalesane opo jal....\n#Mbah sempreng. Siap Baca Sms di 0817 951 1112 , yang mau jowal jawil Ojo Lali...kirim salam dan request lagu diberi #palapafm.. ditunggu'",0,0,0,0,0,0,0,0,0,0,0,0
Kebaikan adalah bahasa yg bisa di dengar oleh mereka yg tuli dan di lihat oleh mereka yg buta.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Asek BOHONG aja lah kerja kelen...Bongggg...Cebong...\nKalo mati mgkin muncungnya yg duluan busuk',1,1,0,1,0,0,0,0,1,0,1,0
"Minggu pertama digitasi\nMinggu kedua rektifikasi, updating pbb, layouting pbb\nMenyenangkan sekali kp disini\nBisa belajar mapinfo, globalmapper, arcgis sama autocad dimana saya cacat di apps tersebut'",0,0,0,0,0,0,0,0,0,0,0,0
"Gua pake baju terbuka lu bilang jablay, Gua main malem lu bilang cewe gabener. Apa kabar yang berhijab hamil duluan\xf0\x9f\x98\x82'",0,1,0,0,0,0,0,0,0,0,0,0
USER JaaaaaaanCuuuuuuuk kau...\nLips service___para bani Onta',1,1,1,0,0,0,0,0,1,1,0,0
Mengapa Perlu Ganti Presiden 2019? via URL,0,0,0,0,0,0,0,0,0,0,0,0
"silakan menangis, silakan iri, silakan pingin nyaingin exo dan exol. but mimpi lu ketinggian gan. presiden korea fans exo, anak pak jokowi jg fans exo. exo mah lebih selebih lebihnya pokoknya mah wksk gosa sok nyaingin; #EXO_MEDALS #MTVBRKPOPEXO #PremiosMT",0,0,0,0,0,0,0,0,0,0,0,0
Anies congornya aja gede. Realisasinya gak ada. Janji terus dari awal bisanya paling korupsi. Balik jadi dosen aja bangsat.,1,1,1,0,0,0,0,0,1,1,0,0
masuk zar biar jadi rps\n\nrp sinting\n\natau rpl\n\nrp lambe URL,0,1,0,0,0,0,0,0,0,0,0,0
USER USER - Kalo kalian punya uang sebanyak itu Knp ga bantu pemerintah ?\n- Knp ga beli saham freeport ?\nKalianlah Yg sebenarnya antek aseng asing anti INDONESIA..',1,0,0,1,0,0,0,0,1,0,1,0
USER emang berani ... Indonesia kan bagian dari republik rakyat cina..,1,0,1,0,0,0,0,0,1,1,0,0
RT USER USER USER cr bini dulu baru nyapres masak g punya ibu negara,1,0,1,0,0,0,0,0,1,1,0,0
"USER USER USER USER USER Eehm....justru kristen katolik dan kristen protestan udah membumi nusantara duluan mas2.... Ibadahnya, kitabnya, lagunya, udah gaya jawa, batak, flores, toraja ds",0,0,0,0,0,0,0,0,0,0,0,0
Salam alaik. 6 ciri umum yang wajib ada untuk setiap (organisasi/jemaah/partipolitik) (islam) yang telah digariskan oleh ulama. ; ; 1. Rabbaniah; 2. Alamiyah; 3. Syumuliah; 4. Inqilabiah; 5. Waqiâ??iah; 6. Istimroriah,0,0,0,0,0,0,0,0,0,0,0,0
